# started on Sun Nov 30 14:06:13 2025

13898181665,,cpu_atom/cycles/u,954759403,20,00,,
17495861751,,cpu_core/cycles/u,3711436353,79,00,,
20505268283,,cpu_atom/instructions/u,954759403,20,00,1,insn per cycle
22536731196,,cpu_core/instructions/u,3711436353,79,00,1,insn per cycle
360567106,,cpu_atom/cache-references/u,954759403,20,00,,
196639126,,cpu_core/cache-references/u,3711436353,79,00,,
315419249,,cpu_atom/cache-misses/u,954759403,20,00,87,of all cache refs
180186703,,cpu_core/cache-misses/u,3711436353,79,00,91,of all cache refs
1968030948,,cpu_atom/branch-instructions/u,954759403,20,00,,
2490098220,,cpu_core/branch-instructions/u,3711436353,79,00,,
587624,,cpu_atom/branch-misses/u,954759403,20,00,0,of all branches
2669909,,cpu_core/branch-misses/u,3711436353,79,00,0,of all branches
