# started on Sun Nov 30 14:06:21 2025

18860110044,,cpu_atom/cycles/u,1438224009,23,00,,
22649480803,,cpu_core/cycles/u,4728870955,76,00,,
18043005578,,cpu_atom/instructions/u,1438224009,23,00,0,insn per cycle
23363088924,,cpu_core/instructions/u,4728870955,76,00,1,insn per cycle
297639003,,cpu_atom/cache-references/u,1438224009,23,00,,
204390078,,cpu_core/cache-references/u,4728870955,76,00,,
273072146,,cpu_atom/cache-misses/u,1438224009,23,00,91,of all cache refs
185050996,,cpu_core/cache-misses/u,4728870955,76,00,90,of all cache refs
1734182655,,cpu_atom/branch-instructions/u,1438224009,23,00,,
2581076404,,cpu_core/branch-instructions/u,4728870955,76,00,,
581863,,cpu_atom/branch-misses/u,1438224009,23,00,0,of all branches
2833327,,cpu_core/branch-misses/u,4728870955,76,00,0,of all branches
