Input_Size,Time_ms
32,1.20575
64,0.700545
128,2.5548
256,0.664322
512,0.671117
1024,0.742138
2048,1.42728
4096,1.07733
8192,0.994533
16384,1.88381
32768,2.78856
65536,6.38859
131072,13.9762
262144,25.4225
524288,42.7469
1048576,94.0432
2097152,181.658
4194304,263.299
8388608,551.012
16777216,1101.35
