Linux 6.14.8-200.fc41.x86_64 (fedora) 	30.11.2025 	_x86_64_	(12 CPU)

14:06:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:02     all   14,76    0,00    2,70    0,00    0,42    0,25    0,00    0,00    0,00   81,87
14:06:02       0   10,10    0,00    2,02    0,00    1,01    2,02    0,00    0,00    0,00   84,85
14:06:02       1   16,49    0,00    3,09    0,00    0,00    0,00    0,00    0,00    0,00   80,41
14:06:02       2    9,28    0,00    2,06    0,00    0,00    0,00    0,00    0,00    0,00   88,66
14:06:02       3    8,08    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   89,90
14:06:02       4   46,94    0,00    2,04    0,00    1,02    0,00    0,00    0,00    0,00   50,00
14:06:02       5    5,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   92,00
14:06:02       6   29,29    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   65,66
14:06:02       7   12,00    0,00    3,00    0,00    1,00    0,00    0,00    0,00    0,00   84,00
14:06:02       8   11,11    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   85,86
14:06:02       9   10,00    0,00    3,00    0,00    1,00    0,00    0,00    0,00    0,00   86,00
14:06:02      10   10,00    0,00    2,00    0,00    1,00    0,00    0,00    0,00    0,00   87,00
14:06:02      11    9,18    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   87,76

14:06:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:03     all   11,80    0,00    1,67    0,00    0,50    0,33    0,00    0,00    0,00   85,69
14:06:03       0    3,03    0,00    1,01    0,00    1,01    2,02    0,00    0,00    0,00   92,93
14:06:03       1    2,97    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   96,04
14:06:03       2   11,11    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   83,84
14:06:03       3    7,00    0,00    1,00    0,00    1,00    0,00    0,00    0,00    0,00   91,00
14:06:03       4   11,88    0,00    2,97    0,00    0,00    0,99    0,00    0,00    0,00   84,16
14:06:03       5    9,90    0,00    0,99    0,00    0,99    0,00    0,00    0,00    0,00   88,12
14:06:03       6   18,18    0,00    2,02    0,00    1,01    0,00    0,00    0,00    0,00   78,79
14:06:03       7   54,55    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   43,43
14:06:03       8    7,07    0,00    2,02    0,00    1,01    0,00    0,00    0,00    0,00   89,90
14:06:03       9    6,06    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   91,92
14:06:03      10    6,06    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   92,93
14:06:03      11    4,04    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   94,95

14:06:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:04     all   13,28    0,00    1,09    0,00    0,34    0,42    0,00    0,00    0,00   84,87
14:06:04       0   10,10    0,00    1,01    0,00    1,01    1,01    0,00    0,00    0,00   86,87
14:06:04       1   50,00    0,00    3,00    0,00    0,00    1,00    0,00    0,00    0,00   46,00
14:06:04       2    5,05    0,00    1,01    0,00    1,01    0,00    0,00    0,00    0,00   92,93
14:06:04       3   17,17    0,00    0,00    0,00    0,00    1,01    0,00    0,00    0,00   81,82
14:06:04       4   22,45    0,00    1,02    0,00    1,02    0,00    0,00    0,00    0,00   75,51
14:06:04       5    4,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
14:06:04       6   20,41    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   77,55
14:06:04       7    3,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
14:06:04       8    8,08    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   89,90
14:06:04       9    6,06    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   91,92
14:06:04      10    7,07    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   90,91
14:06:04      11    6,00    0,00    1,00    0,00    1,00    0,00    0,00    0,00    0,00   92,00
