Linux 6.14.8-200.fc41.x86_64 (fedora) 	30.11.2025 	_x86_64_	(12 CPU)

14:06:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:43     all   37,74    0,00    4,19    0,00    0,64    0,25    0,00    0,00    0,00   57,18
14:06:43       0   61,62    0,00    4,04    0,00    1,01    0,00    0,00    0,00    0,00   33,33
14:06:43       2   34,34    0,00    5,05    0,00    1,01    1,01    0,00    0,00    0,00   58,59
14:06:43       4   56,12    0,00    5,10    0,00    0,00    0,00    0,00    0,00    0,00   38,78
14:06:43       6   36,46    0,00    5,21    0,00    0,00    0,00    0,00    0,00    0,00   58,33
14:06:43       8   28,28    0,00    3,03    0,00    1,01    0,00    0,00    0,00    0,00   67,68
14:06:43       9   28,71    0,00    3,96    0,00    0,99    0,99    0,00    0,00    0,00   65,35
14:06:43      10   29,59    0,00    3,06    0,00    1,02    0,00    0,00    0,00    0,00   66,33
14:06:43      11   26,80    0,00    4,12    0,00    0,00    0,00    0,00    0,00    0,00   69,07

14:06:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:44     all   34,92    0,00    3,02    0,38    0,50    0,50    0,00    0,00    0,00   60,68
14:06:44       0   30,30    0,00    1,01    0,00    1,01    1,01    0,00    0,00    0,00   66,67
14:06:44       2   47,00    0,00   10,00    0,00    0,00    0,00    0,00    0,00    0,00   43,00
14:06:44       4   69,00    0,00    4,00    0,00    0,00    1,00    0,00    0,00    0,00   26,00
14:06:44       6   29,00    0,00    1,00    0,00    1,00    1,00    0,00    0,00    0,00   68,00
14:06:44       8   25,51    0,00    2,04    3,06    0,00    0,00    0,00    0,00    0,00   69,39
14:06:44       9   26,53    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   71,43
14:06:44      10   25,74    0,00    1,98    0,00    0,99    0,99    0,00    0,00    0,00   70,30
14:06:44      11   26,00    0,00    2,00    0,00    1,00    0,00    0,00    0,00    0,00   71,00

14:06:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:45     all   42,84    0,00    1,76    0,00    0,63    0,25    0,00    0,00    0,00   54,52
14:06:45       0   35,35    0,00    2,02    0,00    1,01    1,01    0,00    0,00    0,00   60,61
14:06:45       2   97,00    0,00    1,00    0,00    1,00    0,00    0,00    0,00    0,00    1,00
14:06:45       4   35,35    0,00    2,02    0,00    1,01    0,00    0,00    0,00    0,00   61,62
14:06:45       6   39,80    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   58,16
14:06:45       8   34,65    0,00    0,99    0,00    0,99    0,99    0,00    0,00    0,00   62,38
14:06:45       9   34,00    0,00    1,00    0,00    1,00    0,00    0,00    0,00    0,00   64,00
14:06:45      10   33,33    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   64,65
14:06:45      11   33,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   64,00
