Linux 6.14.8-200.fc41.x86_64 (fedora) 	30.11.2025 	_x86_64_	(12 CPU)

14:06:21     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:22     all   19,76    0,00    3,89    0,00    0,59    0,42    0,00    0,00    0,00   75,34
14:06:22       0   17,17    0,00    6,06    0,00    1,01    2,02    0,00    0,00    0,00   73,74
14:06:22       1   23,00    0,00    4,00    0,00    1,00    1,00    0,00    0,00    0,00   71,00
14:06:22       2   20,83    0,00    4,17    0,00    0,00    0,00    0,00    0,00    0,00   75,00
14:06:22       3   30,69    0,00    3,96    0,00    0,99    0,99    0,00    0,00    0,00   63,37
14:06:22       4   22,92    0,00    5,21    0,00    0,00    0,00    0,00    0,00    0,00   71,88
14:06:22       5   10,10    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   86,87
14:06:22       6   19,19    0,00    4,04    0,00    1,01    0,00    0,00    0,00    0,00   75,76
14:06:22       7   27,27    0,00    4,04    0,00    1,01    0,00    0,00    0,00    0,00   67,68
14:06:22       8   15,31    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   80,61
14:06:22       9   16,16    0,00    3,03    0,00    1,01    0,00    0,00    0,00    0,00   79,80
14:06:22      10   16,33    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   80,61
14:06:22      11   18,00    0,00    3,00    0,00    1,00    0,00    0,00    0,00    0,00   78,00

14:06:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:23     all   19,38    0,00    1,59    0,00    0,42    0,25    0,00    0,00    0,00   78,36
14:06:23       0   49,49    0,00    8,08    0,00    1,01    0,00    0,00    0,00    0,00   41,41
14:06:23       1   26,26    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   73,74
14:06:23       2   13,13    0,00    1,01    0,00    1,01    0,00    0,00    0,00    0,00   84,85
14:06:23       3   14,29    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   85,71
14:06:23       4   14,85    0,00    0,99    0,00    0,99    0,99    0,00    0,00    0,00   82,18
14:06:23       5   12,12    0,00    1,01    0,00    1,01    0,00    0,00    0,00    0,00   85,86
14:06:23       6   14,14    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   84,85
14:06:23       7   32,32    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   65,66
14:06:23       8   15,15    0,00    2,02    0,00    1,01    0,00    0,00    0,00    0,00   81,82
14:06:23       9   15,84    0,00    1,98    0,00    0,00    0,00    0,00    0,00    0,00   82,18
14:06:23      10   12,87    0,00    0,99    0,00    0,00    0,99    0,00    0,00    0,00   85,15
14:06:23      11   12,24    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   86,73
