Input_Size,Time_ms
32,2.3087
64,1.58624
128,1.51263
256,2.02222
512,1.93371
1024,1.58965
2048,1.75941
4096,2.25232
8192,2.69654
16384,3.63417
32768,2.80212
65536,5.65129
131072,10.5222
262144,24.6713
524288,50.0657
1048576,59.2244
2097152,128.279
4194304,360.618
8388608,544.972
16777216,1121.29
