Linux 6.14.8-200.fc41.x86_64 (fedora) 	30.11.2025 	_x86_64_	(12 CPU)

14:06:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:14     all   19,14    0,00    2,95    0,08    0,67    0,34    0,00    0,00    0,00   76,81
14:06:14       0   11,34    0,00    5,15    1,03    1,03    1,03    0,00    0,00    0,00   80,41
14:06:14       1   11,22    0,00    2,04    0,00    0,00    1,02    0,00    0,00    0,00   85,71
14:06:14       2   21,43    0,00    6,12    0,00    1,02    0,00    0,00    0,00    0,00   71,43
14:06:14       3   19,00    0,00    2,00    0,00    1,00    0,00    0,00    0,00    0,00   78,00
14:06:14       4   18,18    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   78,79
14:06:14       5   38,61    0,00    1,98    0,00    0,99    0,99    0,00    0,00    0,00   57,43
14:06:14       6   10,20    0,00    1,02    0,00    0,00    1,02    0,00    0,00    0,00   87,76
14:06:14       7   34,34    0,00    3,03    0,00    1,01    0,00    0,00    0,00    0,00   61,62
14:06:14       8   18,00    0,00    3,00    0,00    1,00    0,00    0,00    0,00    0,00   78,00
14:06:14       9   13,27    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   83,67
14:06:14      10   16,16    0,00    2,02    0,00    1,01    0,00    0,00    0,00    0,00   80,81
14:06:14      11   17,17    0,00    3,03    0,00    1,01    0,00    0,00    0,00    0,00   78,79

14:06:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:15     all   16,54    0,00    2,02    0,00    0,25    0,25    0,00    0,00    0,00   80,94
14:06:15       0    7,92    0,00    1,98    0,00    0,99    1,98    0,00    0,00    0,00   87,13
14:06:15       1   11,11    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   85,86
14:06:15       2   44,44    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   51,52
14:06:15       3   31,31    0,00    5,05    0,00    0,00    0,00    0,00    0,00    0,00   63,64
14:06:15       4   15,31    0,00    1,02    0,00    1,02    0,00    0,00    0,00    0,00   82,65
14:06:15       5    9,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   90,00
14:06:15       6   16,33    0,00    1,02    0,00    1,02    0,00    0,00    0,00    0,00   81,63
14:06:15       7   15,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   83,00
14:06:15       8   11,11    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   86,87
14:06:15       9   14,14    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   83,84
14:06:15      10   11,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   88,00
14:06:15      11   12,12    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   86,87
