Input_Size,Time_ms
32,0.512125
64,0.288946
128,0.224532
256,0.269639
512,0.237757
1024,0.270309
2048,0.282964
4096,0.344523
8192,0.376875
16384,0.456558
32768,0.682523
65536,1.24585
131072,2.67961
262144,4.48208
524288,10.7149
1048576,21.7112
2097152,144.511
4194304,346.184
8388608,752.935
16777216,1579.23
