Linux 6.17.9-arch1-1 (arch) 	11/30/25 	_x86_64_	(16 CPU)

10:37:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:37:33     all    7.12    0.00    0.56    0.00    0.06    0.12    0.00    0.00    0.00   92.12
10:37:33       0    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:37:33       1    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:37:33       2    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:37:33       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:33       4    4.95    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   94.06
10:37:33       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:33       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:33       7    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
10:37:33       8    6.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
10:37:33       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:33      10    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:37:33      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:33      12   70.59    0.00    1.96    0.00    0.98    0.98    0.00    0.00    0.00   25.49
10:37:33      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:33      14   12.12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   87.88
10:37:33      15   16.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   82.00

10:37:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:37:34     all    7.81    0.00    0.38    0.12    0.06    0.00    0.00    0.00    0.00   91.62
10:37:34       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:34       1    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:37:34       2    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
10:37:34       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:34       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:34       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:34       6    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:37:34       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:34       8    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
10:37:34       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:34      10    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:37:34      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:34      12   38.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   60.00
10:37:34      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:34      14   76.24    0.00    2.97    0.00    0.99    0.00    0.00    0.00    0.00   19.80
10:37:34      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:37:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:37:35     all    9.76    0.00    0.06    0.19    0.13    0.06    0.00    0.00    0.00   89.80
10:37:35       0    0.00    0.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00   97.00
10:37:35       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:35       2    0.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
10:37:35       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:35       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:35       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:35       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:35       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:35       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:35       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:35      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:35      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:35      12   60.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   39.00
10:37:35      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:35      14
   96.97    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    2.02
10:37:35      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all    8.23    0.00    0.33    0.10    0.08    0.06    0.00    0.00    0.00   91.18
Average:       0    0.67    0.00    0.00    0.67    0.00    0.33    0.00    0.00    0.00   98.33
Average:       1    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
