Linux 6.17.9-arch1-1 (arch) 	11/30/25 	_x86_64_	(16 CPU)

10:37:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:37:45     all   13.50    0.00    0.75    0.00    0.50    0.00    0.00    0.00    0.00   85.25
10:37:45       0   18.18    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   80.81
10:37:45       1    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:37:45       2   17.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   81.00
10:37:45       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:45       4   19.19    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   79.80
10:37:45       5    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:37:45       6    8.91    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   90.10
10:37:45       7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:37:45       8   17.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   80.00
10:37:45       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:45      10   17.82    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   80.20
10:37:45      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:45      12   42.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   55.00
10:37:45      13   56.57    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   41.41
10:37:45      14    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
10:37:45      15   18.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   80.00

10:37:45     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:37:46     all   18.57    0.00    0.50    0.06    0.56    0.06    0.00    0.00    0.00   80.24
10:37:46       0    0.00    0.00    0.98    0.00    0.98    0.98    0.00    0.00    0.00   97.06
10:37:46       1   28.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   71.00
10:37:46       2   28.28    0.00    1.01    1.01    1.01    0.00    0.00    0.00    0.00   68.69
10:37:46       3    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
10:37:46       4   29.70    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   68.32
10:37:46       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:46       6   24.24    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   73.74
10:37:46       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:37:46       8   15.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.85
10:37:46       9   16.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   83.84
10:37:46      10   29.29    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   69.70
10:37:46      11    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:37:46      12   60.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   37.00
10:37:46      13   36.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   63.00
10:37:46      14    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:37:46      15   28.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   71.00

10:37:46     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:37:47     all   29.88    0.00    0.25    0.06    1.13    0.06    0.00    0.00    0.00   68.61
10:37:47       0   39.39    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   59.60
