Input_Size,Time_ms
32,0.684402
64,0.490132
128,0.488869
256,0.423275
512,0.472799
1024,0.466367
2048,0.455807
4096,0.505251
8192,0.527474
16384,0.667269
32768,0.938115
65536,1.46899
131072,2.69811
262144,4.78431
524288,9.2226
1048576,23.6352
2097152,138.171
4194304,353.225
8388608,764.06
16777216,1598.18
