Linux 6.17.9-arch1-1 (arch) 	11/30/25 	_x86_64_	(16 CPU)

10:38:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:38:10     all   22.71    0.00    0.88    0.00    0.38    0.00    0.00    0.00    0.00   76.04
10:38:10       0   16.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   83.00
10:38:10       2    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
10:38:10       4   18.18    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   80.81
10:38:10       6    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
10:38:10       8   18.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   81.63
10:38:10      10   18.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   81.00
10:38:10      12   16.83    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   81.19
10:38:10      14   89.90    0.00    2.02    0.00    1.01    0.00    0.00    0.00    0.00    7.07

10:38:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:38:11     all   29.15    0.00    0.50    0.00    0.75    0.00    0.00    0.00    0.00   69.60
10:38:11       0   24.75    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   74.26
10:38:11       2    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:38:11       4   27.27    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   71.72
10:38:11       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:38:11       8   28.71    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   69.31
10:38:11      10   27.27    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   71.72
10:38:11      12   85.86    0.00    2.02    0.00    1.01    0.00    0.00    0.00    0.00   11.11
10:38:11      14   39.39    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   59.60

10:38:11     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:38:12     all   45.62    0.00    0.62    0.25    1.25    0.00    0.00    0.00    0.00   52.25
10:38:12       0   50.51    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   47.47
10:38:12       2    1.98    0.00    0.99    1.98    0.00    0.00    0.00    0.00    0.00   95.05
10:38:12       4   54.55    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00   43.43
10:38:12       6    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
10:38:12       8   54.00    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00   44.00
10:38:12      10   54.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   44.00
10:38:12      12   96.97    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    1.01
10:38:12      14   53.47    0.00    0.99    0.00    1.98    0.00    0.00    0.00    0.00   43.56


Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all   32.51    0.00    0.67    0.08    0.79    0.00    0.00    0.00    0.00   65.94
Average:       0   30.33    0.00    0.67    0.00    0.67    0.00    0.00    0.00    0.00   68.33
Average:       2    1.67    0.00    1.00    0.67    0.00    0.00    0.00    0.00    0.00   96.67
Average:       4   33.33    0.00    0.34    0.00    1.01    0.00    0.00    0.00    0.00   65.32
Average:       6    1.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.33
Average:       8   33.78    0.00    0.33    0.00    1.00    0.00    0.00    0.00    0.00   64.88
Average:      10   33.11    0.00    0.33    0.00    1.00    0.00    0.00    0.00    0.00   65.55
Average:      12   66.22    0.00    1.00    0.00    1.34    0.00    0.00    0.00    0.00   31.44
Average:      14   60.87    0.00    1.00    0.00    1.34    0.00    0.00    0.00    0.00   36.79
