Input_Size,Time_ms
32,0.490821
64,0.326373
128,0.290265
256,0.273594
512,0.2872
1024,0.306366
2048,0.367871
4096,1.42402
8192,0.477767
16384,0.509717
32768,0.769394
65536,2.17452
131072,2.36112
262144,4.38249
524288,9.49237
1048576,31.9297
2097152,141.188
4194304,352.809
8388608,758.993
16777216,1580.05
