Input_Size,Time_ms
32,0.370969
64,0.260756
128,0.219786
256,0.223774
512,0.212502
1024,0.193225
2048,0.232862
4096,0.214165
8192,0.326312
16384,0.389755
32768,0.740225
65536,1.26409
131072,2.50566
262144,4.70161
524288,10.1268
1048576,27.7032
2097152,136.721
4194304,346.272
8388608,733.476
16777216,1553.03
