Input_Size,Time_ms
32,0.878263
64,0.503684
128,0.545683
256,0.623921
512,0.550673
1024,0.562565
2048,0.5757
4096,0.611839
8192,0.619663
16384,0.72373
32768,1.03775
65536,1.5335
131072,2.60017
262144,4.7213
524288,8.94294
1048576,22.4715
2097152,141.235
4194304,351.946
8388608,767.087
16777216,1614.15
