Linux 6.17.9-arch1-1 (arch) 	11/30/25 	_x86_64_	(16 CPU)

10:38:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:38:14     all   26.49    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   71.52
10:38:14       0   17.17    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   81.82
10:38:14       2   15.84    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   83.17
10:38:14       4   18.81    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   79.21
10:38:14       6   13.86    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   84.16
10:38:14       8   18.81    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   79.21
10:38:14      10   17.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   82.00
10:38:14      12   19.80    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   78.22
10:38:14      14   91.00    0.00    4.00    0.00    1.00    0.00    0.00    0.00    0.00    4.00

10:38:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:38:15     all   33.46    0.00    0.75    0.00    1.01    0.00    0.00    0.00    0.00   64.78
10:38:15       0   26.73    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   72.28
10:38:15       2   25.25    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   72.73
10:38:15       4   26.26    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   72.73
10:38:15       6   14.14    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   84.85
10:38:15       8   26.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   73.00
10:38:15      10   27.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   71.00
10:38:15      12   28.57    0.00    0.00    0.00    1.02    0.00    0.00    0.00    0.00   70.41
10:38:15      14   93.94    0.00    3.03    0.00    2.02    0.00    0.00    0.00    0.00    1.01

10:38:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:38:16     all   50.88    0.00    0.75    0.25    1.63    0.00    0.00    0.00    0.00   46.49
10:38:16       0   48.00    0.00    1.00    0.00    2.00    0.00    0.00    0.00    0.00   49.00
10:38:16       2   48.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   51.00
10:38:16       4   46.53    0.00    0.99    1.98    1.98    0.00    0.00    0.00    0.00   48.51
10:38:16       6   20.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   77.00
10:38:16       8   47.47    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   50.51
10:38:16      10   50.51    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00   47.47
10:38:16      12   50.50    0.00    0.99    0.00    1.98    0.00    0.00    0.00    0.00   46.53
10:38:16      14   96.94    0.00    0.00    0.00    2.04    0.00    0.00    0.00    0.00    1.02


Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all   36.92    0.00    0.83    0.08    1.21    0.00    0.00    0.00    0.00   60.95
Average:       0   30.67    0.00    0.33    0.00    1.33    0.00    0.00    0.00    0.00   67.67
Average:       2   29.67    0.00    0.33    0.00    1.00    0.00    0.00    0.00    0.00   69.00
Average:       4   30.56    0.00    0.66    0.66    1.33    0.00    0.00    0.00    0.00   66.78
Average:       6   16.00    0.00    1.33    0.00    0.67    0.00    0.00    0.00    0.00   82.00
Average:       8   30.67    0.00    0.67    0.00    1.00    0.00    0.00    0.00    0.00   67.67
Average:      10   31.44    0.00    0.33    0.00    1.34    0.00    0.00    0.00    0.00   66.89
Average:      12   33.00    0.00    0.67    0.00    1.33    0.00    0.00    0.00    0.00   65.00
Average:      14   93.94    0.00    2.36    0.00    1.68    0.00    0.00    0.00    0.00    2.02
