Input_Size,Time_ms
32,0.346772
64,0.232658
128,0.194707
256,0.17527
512,0.184327
1024,0.200176
2048,0.225644
4096,0.258697
8192,0.294745
16384,0.457761
32768,0.781631
65536,1.29758
131072,3.63464
262144,6.02052
524288,10.5906
1048576,27.5062
2097152,143.867
4194304,343.82
8388608,726.237
16777216,1541.56
