Input_Size,Time_ms
32,0.293023
64,0.195012
128,0.204129
256,0.169051
512,0.210803
1024,0.182347
2048,0.17872
4096,0.244498
8192,0.293465
16384,0.427497
32768,0.777983
65536,1.53583
131072,3.01685
262144,5.83493
524288,12.192
1048576,34.8515
2097152,142.695
4194304,333.362
8388608,710.628
16777216,1494.48
