Input_Size,Time_ms
32,0.502591
64,0.414212
128,0.335491
256,0.268964
512,0.302659
1024,0.349398
2048,0.320102
4096,0.389985
8192,0.477212
16384,0.58613
32768,0.744102
65536,1.27946
131072,2.33624
262144,4.31594
524288,9.26534
1048576,23.1504
2097152,138.245
4194304,350.523
8388608,760.01
16777216,1593.09
