Linux 6.14.8-200.fc41.x86_64 (fedora) 	02.12.2025 	_x86_64_	(12 CPU)

19:40:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:05     all   29,67    0,00    1,42    0,00    0,25    0,08    0,00    0,00    0,00   68,57
19:40:05       0   52,53    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   45,45
19:40:05       1   60,20    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   38,78
19:40:05       2   67,35    0,00    6,12    0,00    0,00    0,00    0,00    0,00    0,00   26,53
19:40:05       3   52,53    0,00    0,00    0,00    1,01    0,00    0,00    0,00    0,00   46,46
19:40:05       4   62,00    0,00    1,00    0,00    1,00    0,00    0,00    0,00    0,00   36,00
19:40:05       5   60,00    0,00    6,00    0,00    0,00    0,00    0,00    0,00    0,00   34,00
19:40:05       6    0,00    0,00    0,00    0,00    0,00    1,02    0,00    0,00    0,00   98,98
19:40:05       7    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
19:40:05       8    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
19:40:05       9    0,00    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   99,01
19:40:05      10    0,99    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,01
19:40:05      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

19:40:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:06     all   32,36    0,00    0,92    0,00    0,17    0,00    0,00    0,00    0,00   66,56
19:40:06       0   63,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   37,00
19:40:06       1   64,36    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   34,65
19:40:06       2   65,35    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   33,66
19:40:06       3   58,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   42,00
19:40:06       4   64,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   36,00
19:40:06       5   71,43    0,00   11,22    0,00    0,00    0,00    0,00    0,00    0,00   17,35
19:40:06       6    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:06       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:06       8    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:06       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:06      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:06      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
