Linux 6.14.8-200.fc41.x86_64 (fedora) 	02.12.2025 	_x86_64_	(12 CPU)

19:39:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:39:54     all    8,01    0,00    1,17    0,00    0,33    0,00    0,00    0,00    0,00   90,48
19:39:54       0    1,98    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   97,03
19:39:54       1    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
19:39:54       2   16,83    0,00    1,98    0,00    0,00    0,00    0,00    0,00    0,00   81,19
19:39:54       3    1,00    0,00    1,00    0,00    1,00    0,00    0,00    0,00    0,00   97,00
19:39:54       4    0,00    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,99
19:39:54       5    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:39:54       6   73,74    0,00    5,05    0,00    0,00    0,00    0,00    0,00    0,00   21,21
19:39:54       7    0,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:39:54       8    1,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00   98,00
19:39:54       9    0,00    0,00    1,00    0,00    1,00    0,00    0,00    0,00    0,00   98,00
19:39:54      10    0,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:39:54      11    0,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00

19:39:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:39:55     all    8,08    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   91,42
19:39:55       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:39:55       1    0,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:39:55       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:39:55       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:39:55       4   62,38    0,00    4,95    0,00    0,00    0,00    0,00    0,00    0,00   32,67
