Linux 6.14.8-200.fc41.x86_64 (fedora) 	02.12.2025 	_x86_64_	(12 CPU)

19:40:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:01     all   15,96    0,00    1,17    0,00    0,08    0,00    0,00    0,00    0,00   82,79
19:40:01       0   58,59    0,00    3,03    0,00    1,01    0,00    0,00    0,00    0,00   37,37
19:40:01       1   56,57    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   43,43
19:40:01       2   73,00    0,00    9,00    0,00    0,00    0,00    0,00    0,00    0,00   18,00
19:40:01       3    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:01       4    0,00    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   99,01
19:40:01       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:01       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:01       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:01       8    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
19:40:01       9    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:01      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:01      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

19:40:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:02     all   17,10    0,00    1,08    0,00    0,08    0,08    0,00    0,00    0,00   81,65
19:40:02       0   72,28    0,00    2,97    0,00    0,00    0,00    0,00    0,00    0,00   24,75
19:40:02       1   54,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00   45,00
19:40:02       2   74,75    0,00    9,09    0,00    0,00    0,00    0,00    0,00    0,00   16,16
19:40:02       3    1,96    0,00    0,98    0,00    0,00    0,98    0,00    0,00    0,00   96,08
19:40:02       4    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
19:40:02       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:02       6    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:02       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:02       8    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:02       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:02      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:02      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

19:40:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:03     all   20,37    0,00    0,08    0,00    0,00    0,00    0,00    0,00    0,00   79,55
19:40:03       0   97,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    3,00
19:40:03       1   65,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   35,00
19:40:03       2   82,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   17,00
19:40:03       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:03       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:03       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:03       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:03       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:03       8    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:03       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:03      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:03      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
