Input_Size,Time_ms
32,1.07618
64,0.592267
128,0.598078
256,0.635881
512,0.865475
1024,0.978376
2048,1.04176
4096,0.801595
8192,0.844916
16384,1.02759
32768,1.35642
65536,1.54131
131072,1.81234
262144,3.24846
524288,8.63064
1048576,20.3245
2097152,54.0027
4194304,116.919
8388608,249.713
16777216,523.999
33554432,1088.57
