Linux 6.14.8-200.fc41.x86_64 (fedora) 	02.12.2025 	_x86_64_	(12 CPU)

19:40:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:23     all    0,75    0,00    0,25    0,00    0,12    0,12    0,00    0,00    0,00   98,75
19:40:23       0    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
19:40:23       2    2,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
19:40:23       4    0,00    0,00    0,99    0,00    0,00    0,99    0,00    0,00    0,00   98,02
19:40:23       6    0,99    0,00    0,99    0,00    0,99    0,00    0,00    0,00    0,00   97,03
19:40:23       8    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:23       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:23      10    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:23      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

19:40:23     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:24     all    0,38    0,00    0,13    0,00    0,00    0,00    0,00    0,00    0,00   99,50
19:40:24       0    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
19:40:24       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:24       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:24       6    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
19:40:24       8    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:24       9    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:24      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:24      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

19:40:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:25     all    1,50    0,00    1,50    0,00    0,50    0,00    0,00    0,00    0,00   96,50
19:40:25       0    4,00    0,00    4,00    0,00    2,00    0,00    0,00    0,00    0,00   90,00
19:40:25       2    1,01    0,00    1,01    0,00    1,01    0,00    0,00    0,00    0,00   96,97
19:40:25       4    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,96
19:40:25       6    3,03    0,00    3,03    0,00    1,01    0,00    0,00    0,00    0,00   92,93
19:40:25       8    0,99    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,01
19:40:25       9    0,00    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   99,01
19:40:25      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:25      11    0,99    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   98,02

19:40:25     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:26     all    1,25    0,00    0,88    0,00    0,00    0,38    0,00    0,00    0,00   97,50
19:40:26       0    2,00    0,00    1,00    0,00    0,00    1,00    0,00    0,00    0,00   96,00
19:40:26       2    1,98    0,00    1,98    0,00    0,00    0,99    0,00    0,00    0,00   95,05
19:40:26       4    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
19:40:26       6    1,00    0,00    1,00    0,00    0,00    1,00    0,00    0,00    0,00   97,00
19:40:26       8    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
19:40:26       9    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
19:40:26      10    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
19:40:26      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

19:40:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:27     all    1,00    0,00    0,25    0,00    0,25    0,00    0,00    0,00    0,00   98,50
19:40:27       0    2,97    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   96,04
19:40:27       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:27       4    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
19:40:27       6    1,98    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   97,03
19:40:27       8    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:27       9    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:27      10    0,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00   99,00
19:40:27      11    0,99    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   98,02

19:40:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:28     all    0,13    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,62
19:40:28       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:28       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:28       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:28       6    0,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:28       8    0,00    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   99,01
19:40:28       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:28      10    0,99    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,01
19:40:28      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

19:40:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:29     all    0,75    0,00    0,13    0,00    0,00    0,00    0,00    0,00    0,00   99,12
19:40:29       0    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:29       2    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
19:40:29       4    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
19:40:29       6    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:29       8    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:29       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:29      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:29      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

19:40:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:30     all    0,12    0,00    0,00    0,00    0,12    0,00    0,00    0,00    0,00   99,75
19:40:30       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:30       2    0,00    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   99,01
19:40:30       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:30       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:30       8    0,99    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,01
19:40:30       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:30      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:30      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

19:40:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:31     all    0,25    0,00    0,13    0,00    0,13    0,00    0,00    0,00    0,00   99,50
19:40:31       0    0,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00   99,00
19:40:31       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:31       4    0,99    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   98,02
19:40:31       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:31       8    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:31       9    0,99    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,01
19:40:31      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:31      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

19:40:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:32     all    4,40    0,00    1,38    0,38    1,13    0,13    0,00    0,00    0,00   92,58
19:40:32       0    8,08    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   88,89
19:40:32       2    8,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   90,00
19:40:32       4    4,08    0,00    1,02    0,00    1,02    0,00    0,00    0,00    0,00   93,88
19:40:32       6    5,05    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   92,93
19:40:32       8    4,00    0,00    2,00    3,00    1,00    0,00    0,00    0,00    0,00   90,00
19:40:32       9    2,02    0,00    1,01    0,00    2,02    0,00    0,00    0,00    0,00   94,95
19:40:32      10    2,02    0,00    1,01    0,00    4,04    0,00    0,00    0,00    0,00   92,93
19:40:32      11    1,98    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   97,03

19:40:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:33     all    6,54    0,00    2,26    0,00    2,52    0,13    0,00    0,00    0,00   88,55
19:40:33       0   10,20    0,00    2,04    0,00    2,04    0,00    0,00    0,00    0,00   85,71
19:40:33       2    6,00    0,00    4,00    0,00    1,00    1,00    0,00    0,00    0,00   88,00
19:40:33       4    9,18    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   87,76
19:40:33       6    8,08    0,00    2,02    0,00    1,01    0,00    0,00    0,00    0,00   88,89
19:40:33       8    7,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   90,00
19:40:33       9    5,00    0,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00   91,00
19:40:33      10    2,97    0,00    2,97    0,00   11,88    0,00    0,00    0,00    0,00   82,18
19:40:33      11    4,04    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   94,95

19:40:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:34     all   10,45    0,00    2,93    0,00    1,66    0,25    0,00    0,00    0,00   84,71
19:40:34       0   20,20    0,00    3,03    0,00    1,01    1,01    0,00    0,00    0,00   74,75
19:40:34       2   12,37    0,00    4,12    0,00    0,00    0,00    0,00    0,00    0,00   83,51
19:40:34       4    9,38    0,00    1,04    0,00    1,04    1,04    0,00    0,00    0,00   87,50
19:40:34       6   12,24    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   83,67
19:40:34       8    8,08    0,00    5,05    0,00    0,00    0,00    0,00    0,00    0,00   86,87
19:40:34       9    6,12    0,00    2,04    0,00    3,06    0,00    0,00    0,00    0,00   88,78
19:40:34      10    8,08    0,00    2,02    0,00    8,08    0,00    0,00    0,00    0,00   81,82
19:40:34      11    7,07    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   90,91

19:40:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:35     all    4,02    0,00    1,38    0,00    1,38    0,00    0,00    0,00    0,00   93,22
19:40:35       0    5,05    0,00    2,02    0,00    1,01    0,00    0,00    0,00    0,00   91,92
19:40:35       2    6,00    0,00    1,00    0,00    1,00    0,00    0,00    0,00    0,00   92,00
19:40:35       4    4,04    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   93,94
19:40:35       6    6,12    0,00    1,02    0,00    1,02    0,00    0,00    0,00    0,00   91,84
19:40:35       8    3,00    0,00    3,00    0,00    1,00    0,00    0,00    0,00    0,00   93,00
19:40:35       9    4,00    0,00    1,00    0,00    2,00    0,00    0,00    0,00    0,00   93,00
19:40:35      10    2,00    0,00    0,00    0,00    5,00    0,00    0,00    0,00    0,00   93,00
19:40:35      11    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00

19:40:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:36     all    2,66    0,00    1,52    0,00    1,78    0,38    0,00    0,00    0,00   93,65
19:40:36       0    3,06    0,00    1,02    0,00    1,02    1,02    0,00    0,00    0,00   93,88
19:40:36       2    5,15    0,00    2,06    0,00    0,00    0,00    0,00    0,00    0,00   92,78
19:40:36       4    4,08    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   94,90
19:40:36       6    3,06    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   93,88
19:40:36       8    2,00    0,00    4,00    0,00    0,00    1,00    0,00    0,00    0,00   93,00
19:40:36       9    2,02    0,00    0,00    0,00    4,04    1,01    0,00    0,00    0,00   92,93
19:40:36      10    1,01    0,00    1,01    0,00    9,09    0,00    0,00    0,00    0,00   88,89
19:40:36      11    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99

19:40:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:37     all    9,32    0,00    2,39    0,00    1,64    0,38    0,00    0,00    0,00   86,27
19:40:37       0   19,19    0,00    3,03    0,00    1,01    1,01    0,00    0,00    0,00   75,76
19:40:37       2   12,12    0,00    3,03    0,00    1,01    1,01    0,00    0,00    0,00   82,83
19:40:37       4    8,25    0,00    3,09    0,00    1,03    0,00    0,00    0,00    0,00   87,63
19:40:37       6   13,00    0,00    4,00    0,00    1,00    1,00    0,00    0,00    0,00   81,00
19:40:37       8    7,07    0,00    2,02    0,00    1,01    0,00    0,00    0,00    0,00   89,90
19:40:37       9    5,94    0,00    1,98    0,00    1,98    0,00    0,00    0,00    0,00   90,10
19:40:37      10    6,00    0,00    1,00    0,00    5,00    0,00    0,00    0,00    0,00   88,00
19:40:37      11    3,03    0,00    1,01    0,00    1,01    0,00    0,00    0,00    0,00   94,95

19:40:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:38     all    0,75    0,00    0,63    0,00    0,13    0,00    0,00    0,00    0,00   98,49
19:40:38       0    1,01    0,00    0,00    0,00    1,01    0,00    0,00    0,00    0,00   97,98
19:40:38       2    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
19:40:38       4    2,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,97
19:40:38       6    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
19:40:38       8    0,00    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,99
19:40:38       9    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
19:40:38      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
19:40:38      11    0,00    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   99,01

19:40:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:39     all    3,40    0,00    1,76    0,00    0,88    0,25    0,00    0,00    0,00   93,71
19:40:39       0    6,00    0,00    4,00    0,00    1,00    1,00    0,00    0,00    0,00   88,00
19:40:39       2    3,03    0,00    2,02    0,00    2,02    0,00    0,00    0,00    0,00   92,93
19:40:39       4    7,92    0,00    3,96    0,00    0,99    0,99    0,00    0,00    0,00   86,14
19:40:39       6    2,08    0,00    2,08    0,00    0,00    0,00    0,00    0,00    0,00   95,83
19:40:39       8    4,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
19:40:39       9    1,01    0,00    0,00    0,00    1,01    0,00    0,00    0,00    0,00   97,98
19:40:39      10    1,00    0,00    0,00    0,00    2,00    0,00    0,00    0,00    0,00   97,00
19:40:39      11    2,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00

19:40:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:40     all    8,02    0,00    2,67    0,00    1,91    0,38    0,00    0,00    0,00   87,02
19:40:40       0   12,50    0,00    2,08    0,00    2,08    0,00    0,00    0,00    0,00   83,33
19:40:40       2   13,27    0,00    3,06    0,00    0,00    1,02    0,00    0,00    0,00   82,65
19:40:40       4   10,42    0,00    3,12    0,00    0,00    0,00    0,00    0,00    0,00   86,46
19:40:40       6    8,08    0,00    3,03    0,00    1,01    0,00    0,00    0,00    0,00   87,88
19:40:40       8    6,06    0,00    5,05    0,00    0,00    0,00    0,00    0,00    0,00   88,89
19:40:40       9    6,12    0,00    1,02    0,00    3,06    0,00    0,00    0,00    0,00   89,80
19:40:40      10    4,00    0,00    2,00    0,00    9,00    1,00    0,00    0,00    0,00   84,00
19:40:40      11    4,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   93,00

19:40:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:41     all    7,08    0,00    2,65    0,00    2,02    0,13    0,00    0,00    0,00   88,12
19:40:41       0   10,10    0,00    3,03    0,00    1,01    1,01    0,00    0,00    0,00   84,85
19:40:41       2    9,28    0,00    2,06    0,00    0,00    0,00    0,00    0,00    0,00   88,66
19:40:41       4    6,12    0,00    2,04    0,00    1,02    0,00    0,00    0,00    0,00   90,82
19:40:41       6    9,28    0,00    4,12    0,00    0,00    0,00    0,00    0,00    0,00   86,60
19:40:41       8    6,93    0,00    4,95    0,00    0,99    0,00    0,00    0,00    0,00   87,13
19:40:41       9    5,05    0,00    2,02    0,00    4,04    0,00    0,00    0,00    0,00   88,89
19:40:41      10    4,95    0,00    1,98    0,00    8,91    0,00    0,00    0,00    0,00   84,16
19:40:41      11    5,05    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   93,94

19:40:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:40:42     all    3,64    0,00    1,51    0,00    1,25    0,13    0,00    0,00    0,00   93,48
19:40:42       0    7,07    0,00    1,01    0,00    1,01    1,01    0,00    0,00    0,00   89,90
19:40:42       2    3,00    0,00    2,00    0,00    1,00    0,00    0,00    0,00    0,00   94,00
19:40:42       4    4,04    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   93,94
19:40:42       6    5,94    0,00    1,98    0,00    0,99    0,00    0,00    0,00    0,00   91,09
19:40:42       8    3,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
