Input_Size,Time_ms
32,1.02365
64,0.410933
128,0.327694
256,0.388987
512,0.420901
1024,0.60244
2048,0.445734
4096,0.452671
8192,0.744806
16384,0.750001
32768,0.894599
65536,1.99198
131072,4.07106
262144,6.06181
524288,10.1134
1048576,18.7284
2097152,36.8144
4194304,86.2787
8388608,181.684
16777216,374.016
33554432,767.056
