Input_Size,Time_ms
32,0.007954
64,0.001022
128,0.001613
256,0.002925
512,0.00614
1024,0.013242
2048,0.036031
4096,0.062546
8192,0.13561
16384,0.293567
32768,0.67833
65536,1.58606
131072,3.45899
262144,6.94271
524288,15.8176
1048576,40.1054
2097152,135.52
4194304,319.344
8388608,695.518
16777216,1426.43
33554432,3061.06
