Linux 6.17.9-arch1-1 (arch) 	12/07/25 	_x86_64_	(16 CPU)

17:21:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:21:34     all   35.21    0.00    1.00    0.06    0.63    0.06    0.00    0.00    0.00   63.04
17:21:34       0   64.65    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   33.33
17:21:34       1   72.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   27.00
17:21:34       2   67.68    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   31.31
17:21:34       3   71.00    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00   27.00
17:21:34       4   71.00    0.00    5.00    0.00    2.00    0.00    0.00    0.00    0.00   22.00
17:21:34       5   77.78    0.00    3.03    0.00    1.01    0.00    0.00    0.00    0.00   18.18
17:21:34       6   71.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   27.00
17:21:34       7   69.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   29.00
17:21:34       8    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
17:21:34       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:21:34      10    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
17:21:34      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:21:34      12    0.00    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   98.02
17:21:34      13    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
17:21:34      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:21:34      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

17:21:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:21:35     all   41.82    0.00    0.31    0.00    0.81    0.00    0.00    0.00    0.00   57.05
17:21:35       0   88.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   11.00
17:21:35       1   78.00    0.00    1.00    0.00    2.00    0.00    0.00    0.00    0.00   19.00
17:21:35       2   86.14    0.00    0.00    0.00    1.98    0.00    0.00    0.00    0.00   11.88
17:21:35       3   78.79    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   20.20
17:21:35       4   86.87    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   12.12
17:21:35       5   81.37    0.00    2.94    0.00    1.96    0.00    0.00    0.00    0.00   13.73
17:21:35       6   84.16    0.00    0.00    0.00    1.98    0.00    0.00    0.00    0.00   13.86
17:21:35       7   85.00    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00   13.00
17:21:35       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:21:35       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:21:35      10    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
