Input_Size,Time_ms
32,0.596094
64,0.338957
128,0.231882
256,0.271514
512,0.341091
1024,0.282695
2048,0.322758
4096,0.45641
8192,0.406149
16384,0.427758
32768,0.636558
65536,0.946502
131072,1.62733
262144,2.50804
524288,4.49138
1048576,11.2487
2097152,86.4589
4194304,226.356
8388608,477.273
16777216,1061.12
33554432,2063.65
