# started on Tue Dec  2 19:40:12 2025

51251585112,,cpu_atom/cycles/u,5343675640,33,00,,
62655386089,,cpu_core/cycles/u,10619163933,66,00,,
41886458859,,cpu_atom/instructions/u,5343675640,33,00,0,insn per cycle
47845145634,,cpu_core/instructions/u,10619163933,66,00,0,insn per cycle
1093268309,,cpu_atom/cache-references/u,5343675640,33,00,,
954731936,,cpu_core/cache-references/u,10619163933,66,00,,
674888944,,cpu_atom/cache-misses/u,5343675640,33,00,61,of all cache refs
462951992,,cpu_core/cache-misses/u,10619163933,66,00,48,of all cache refs
4519600849,,cpu_atom/branch-instructions/u,5343675640,33,00,,
5142500234,,cpu_core/branch-instructions/u,10619163933,66,00,,
7418911,,cpu_atom/branch-misses/u,5343675640,33,00,0,of all branches
6520326,,cpu_core/branch-misses/u,10619163933,66,00,0,of all branches
