Input_Size,Time_ms
32,0.328895
64,0.335678
128,0.253739
256,0.209435
512,0.229533
1024,0.24344
2048,0.243399
4096,0.302574
8192,0.392327
16384,0.683158
32768,0.617982
65536,1.27262
131072,2.84082
262144,5.22154
524288,10.0771
1048576,35.1691
2097152,141.275
4194304,340.415
8388608,727.977
16777216,1527.2
