Input_Size,Time_ms
32,0.494473
64,0.37858
128,0.311129
256,0.306931
512,0.275892
1024,0.286642
2048,0.3476
4096,0.382768
8192,0.462853
16384,0.424549
32768,0.628131
65536,1.47156
131072,2.47646
262144,5.01527
524288,9.81178
1048576,26.8074
2097152,141.623
4194304,349.327
8388608,742.22
16777216,1535.69
