Input_Size,Time_ms
32,0.894035
64,0.670517
128,0.824816
256,0.717224
512,0.733956
1024,0.596968
2048,0.577803
4096,0.632566
8192,0.650379
16384,0.760315
32768,0.984765
65536,1.58258
131072,2.82201
262144,4.64041
524288,9.64164
1048576,30.6771
2097152,140.33
4194304,347.912
8388608,754.069
16777216,1605.01
