Linux 6.17.9-arch1-1 (arch) 	11/30/25 	_x86_64_	(16 CPU)

11:51:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:55     all   21.20    0.00    1.00    0.00    1.00    0.12    0.00    0.00    0.00   76.68
11:51:55       0   17.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   81.00
11:51:55       1   15.84    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   82.18
11:51:55       2   17.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   81.00
11:51:55       3   16.83    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   81.19
11:51:55       4   17.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   81.00
11:51:55       5   16.16    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   81.82
11:51:55       6   16.83    0.00    0.00    0.00    0.99    0.99    0.00    0.00    0.00   81.19
11:51:55       7   16.16    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   82.83
11:51:55       8   15.15    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   83.84
11:51:55       9   16.16    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   82.83
11:51:55      10   17.82    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   80.20
11:51:55      11   18.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   80.00
11:51:55      12   17.82    0.00    0.99    0.00    0.99    0.99    0.00    0.00    0.00   79.21
11:51:55      13   18.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   80.00
11:51:55      14   27.72    0.00    1.98    0.00    0.99    0.00    0.00    0.00    0.00   69.31
11:51:55      15   74.51    0.00    2.94    0.00    1.96    0.00    0.00    0.00    0.00   20.59

11:51:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:56     all   30.56    0.00    0.56    0.00    1.31    0.06    0.00    0.00    0.00   67.50
11:51:56       0   26.00    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00   72.00
11:51:56       1   26.00    0.00    1.00    0.00    1.00    1.00    0.00    0.00    0.00   71.00
11:51:56       2   24.49    0.00    0.00    0.00    1.02    0.00    0.00    0.00    0.00   74.49
11:51:56       3   27.27    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   71.72
11:51:56       4   26.47    0.00    0.98    0.00    1.96    0.00    0.00    0.00    0.00   70.59
