Input_Size,Time_ms
32,0.205144
64,0.299912
128,0.170168
256,0.182211
512,0.151243
1024,0.168576
2048,0.204663
4096,0.365935
8192,0.239318
16384,0.410219
32768,0.789509
65536,1.4744
131072,2.87732
262144,6.00954
524288,12.341
1048576,38.9772
2097152,136.759
4194304,332.996
8388608,715.734
16777216,1509.88
