Linux 6.17.9-arch1-1 (arch) 	11/30/25 	_x86_64_	(16 CPU)

11:51:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:31     all    6.12    0.00    0.37    0.00    0.31    0.00    0.00    0.00    0.00   93.19
11:51:31       0    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   99.01
11:51:31       1    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:51:31       2    0.99    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   97.03
11:51:31       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:31       4    0.99    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   98.02
11:51:31       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:31       6    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   99.01
11:51:31       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:31       8    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:51:31       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:31      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:31      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:31      12   45.54    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   52.48
11:51:31      13   48.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   51.00
11:51:31      14    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:51:31      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:51:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:32     all    6.87    0.00    0.94    0.44    0.12    0.06    0.00    0.00    0.00   91.57
11:51:32       0    1.98    0.00    1.98    0.99    0.00    0.99    0.00    0.00    0.00   94.06
11:51:32       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:32       2    1.00    0.00    1.00    2.00    0.00    0.00    0.00    0.00    0.00   96.00
11:51:32       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:32       4    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:51:32       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:32       6    0.99    0.00    1.98    0.99    0.00    0.00    0.00    0.00    0.00   96.04
11:51:32       7    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:51:32       8    0.00    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   97.98
11:51:32       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:32      10    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:51:32      11    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:51:32      12   56.44    0.00    2.97    0.00    0.99    0.00    0.00    0.00    0.00   39.60
11:51:32      13   39.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   60.00
11:51:32      14    7.07    0.00    3.03    2.02    0.00    0.00    0.00    0.00    0.00   87.88
11:51:32      15    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00

11:51:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:33     all    7.20    0.00    0.25    0.88    0.06    0.00    0.00    0.00    0.00   91.61
11:51:33       0    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.97
11:51:33       1    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:51:33       2    0.00    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   97.98
11:51:33       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:33       4    3.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   95.00
11:51:33       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:33       6    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
11:51:33       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:33       8    3.00    0.00    1.00    4.00    0.00    0.00    0.00    0.00    0.00   92.00
11:51:33       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:33      10    1.98    0.00    0.99    1.98    0.00    0.00    0.00    0.00    0.00   95.05
11:51:33      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:33      12   99.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00
11:51:33      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:51:33      14    4.04    0.00    1.01    4.04    0.00    0.00    0.00    0.00    0.00   90.91
11:51:33      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00


Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all    6.73    0.00    0.52    0.44    0.17    0.02    0.00    0.00    0.00   92.12
Average:       0    1.66    0.00    0.66    0.33    0.33    0.33    0.00    0.00    0.00   96.68
Average:       1    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
