Input_Size,Time_ms
32,0.310412
64,0.270156
128,0.204543
256,0.187682
512,0.20302
1024,0.215313
2048,0.225472
4096,0.278232
8192,0.326041
16384,0.451225
32768,0.61894
65536,1.29966
131072,2.5363
262144,4.92833
524288,11.1097
1048576,35.8983
2097152,137.259
4194304,344.992
8388608,729.365
16777216,1521.96
