Input_Size,Time_ms
32,0.431579
64,0.34172
128,0.363762
256,0.396653
512,0.313618
1024,0.32042
2048,0.319068
4096,0.363291
8192,0.380012
16384,0.514644
32768,0.828533
65536,1.28474
131072,2.59322
262144,4.28226
524288,9.07816
1048576,31.8388
2097152,143.887
4194304,353.201
8388608,753.568
16777216,1577.68
