Input_Size,Time_ms
32,0.573064
64,0.324014
128,0.332802
256,0.387386
512,0.382747
1024,0.532667
2048,0.437893
4096,0.597191
8192,0.469103
16384,0.572734
32768,0.921265
65536,1.53536
131072,2.33796
262144,4.21126
524288,9.07063
1048576,24.0419
2097152,144.076
4194304,347.507
8388608,749.816
16777216,1577.7
