Input_Size,Time_ms
32,0.199575
64,0.160269
128,0.229724
256,0.173385
512,0.209595
1024,0.199295
2048,0.198003
4096,0.249392
8192,0.299388
16384,0.433858
32768,0.681346
65536,1.44123
131072,2.98499
262144,5.83748
524288,11.981
1048576,36.0936
2097152,139.573
4194304,338.591
8388608,712.844
16777216,1449.76
