Input_Size,Time_ms
32,0.545458
64,0.330837
128,0.312182
256,0.371554
512,0.398694
1024,0.360734
2048,0.418171
4096,0.425845
8192,0.516023
16384,0.61603
32768,0.702901
65536,1.31437
131072,2.38746
262144,4.91488
524288,8.9745
1048576,24.1501
2097152,136.868
4194304,335.362
8388608,762.044
16777216,1551.75
