Input_Size,Time_ms
32,0.287827
64,0.226323
128,0.202788
256,0.240429
512,0.202538
1024,0.191878
2048,0.255156
4096,0.239136
8192,0.357928
16384,0.493231
32768,0.770768
65536,1.20427
131072,2.50775
262144,5.0625
524288,9.89176
1048576,33.3001
2097152,142.213
4194304,332.961
8388608,728.21
16777216,1517.79
