Linux 6.17.9-arch1-1 (arch) 	11/30/25 	_x86_64_	(16 CPU)

11:06:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:06:56     all   12.08    0.00    0.50    0.13    0.25    0.00    0.00    0.00    0.00   87.04
11:06:56       0    0.00    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   98.02
11:06:56       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:06:56       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:06:56       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:06:56       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:06:56      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:06:56      12    0.00    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   97.96
11:06:56      14   95.05    0.00    1.98    0.00    0.99    0.00    0.00    0.00    0.00    1.98

11:06:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:06:57     all   12.33    0.00    0.37    0.50    0.12    0.12    0.00    0.00    0.00   86.55
11:06:57       0    0.00    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   99.01
11:06:57       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:06:57       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:06:57       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:06:57       8    0.99    0.00    0.99    1.98    0.00    0.00    0.00    0.00    0.00   96.04
11:06:57      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:06:57      12    0.99    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00   97.03
11:06:57      14   97.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00


Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all   12.20    0.00    0.44    0.31    0.19    0.06    0.00    0.00    0.00   86.80
Average:       0    0.00    0.00    0.50    0.00    0.50    0.50    0.00    0.00    0.00   98.51
Average:       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
Average:       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
Average:       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
Average:       8    0.50    0.00    0.50    1.00    0.00    0.00    0.00    0.00    0.00   98.00
Average:      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
Average:      12    0.50    0.00    0.50    1.51    0.00    0.00    0.00    0.00    0.00   97.49
Average:      14   96.02    0.00    1.99    0.00    1.00    0.00    0.00    0.00    0.00    1.00
