Input_Size,Time_ms
32,0.399646
64,0.291043
128,0.295943
256,0.295903
512,0.265355
1024,0.244456
2048,0.299468
4096,0.299468
8192,0.324897
16384,0.431616
32768,0.661054
65536,1.25561
131072,6.42003
262144,4.91122
524288,10.6357
1048576,38.4926
2097152,139.137
4194304,344.647
8388608,735.331
16777216,1531.55
