Input_Size,Time_ms
32,0.509871
64,0.426476
128,0.39656
256,0.334795
512,0.374769
1024,0.379639
2048,0.40687
4096,0.336598
8192,0.395077
16384,0.490806
32768,0.690979
65536,1.21436
131072,2.40277
262144,4.23553
524288,9.80918
1048576,34.235
2097152,165.25
4194304,344.438
8388608,743.415
16777216,1562.27
