Input_Size,Time_ms
32,0.7126
64,0.5093
128,0.471851
256,0.729171
512,0.56267
1024,0.62651
2048,0.537793
4096,0.501997
8192,0.554846
16384,0.629926
32768,0.897234
65536,1.4658
131072,2.59689
262144,4.51102
524288,9.33347
1048576,31.6573
2097152,171.501
4194304,350.709
8388608,749.373
16777216,1571.07
