Input_Size,Time_ms
32,0.628253
64,0.347429
128,0.261007
256,0.311962
512,0.290141
1024,0.236321
2048,0.263592
4096,0.394696
8192,0.408653
16384,0.541731
32768,0.673337
65536,1.23266
131072,2.52308
262144,4.43671
524288,10.0693
1048576,28.8371
2097152,144.38
4194304,345.602
8388608,755.272
16777216,1547.44
