Input_Size,Time_ms
32,0.847913
64,0.632751
128,0.534087
256,0.513639
512,0.549195
1024,0.571397
2048,0.592205
4096,0.66434
8192,0.738939
16384,0.913204
32768,0.987934
65536,1.6326
131072,2.55504
262144,4.59511
524288,9.16682
1048576,30.7514
2097152,140.1
4194304,360.058
8388608,752.246
16777216,1582.15
