Linux 6.17.9-arch1-1 (arch) 	11/30/25 	_x86_64_	(16 CPU)

11:44:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:44:59     all   14.59    0.00    1.12    0.25    0.37    0.00    0.00    0.00    0.00   83.67
11:44:59       0    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
11:44:59       2    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
11:44:59       4    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
11:44:59       6    0.98    0.00    0.98    0.00    0.98    0.00    0.00    0.00    0.00   97.06
11:44:59       8   15.00    0.00    1.00    2.00    0.00    0.00    0.00    0.00    0.00   82.00
11:44:59      10    1.98    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   96.04
11:44:59      12   42.42    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   56.57
11:44:59      14   53.54    0.00    2.02    0.00    1.01    0.00    0.00    0.00    0.00   43.43

11:44:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:45:00     all   15.50    0.00    0.38    0.50    0.12    0.00    0.00    0.00    0.00   83.50
11:45:00       0    1.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   97.00
11:45:00       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:45:00       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:45:00       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:45:00       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:45:00      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:45:00      12   36.00    0.00    1.00    2.00    0.00    0.00    0.00    0.00    0.00   61.00
11:45:00      14   86.14    0.00    1.98    0.00    0.99    0.00    0.00    0.00    0.00   10.89


Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all   15.04    0.00    0.75    0.37    0.25    0.00    0.00    0.00    0.00   83.58
Average:       0    1.01    0.00    0.50    1.01    0.00    0.00    0.00    0.00    0.00   97.49
Average:       2    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
Average:       4    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.51
Average:       6    0.50    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.51
Average:       8    7.54    0.00    0.50    1.01    0.00    0.00    0.00    0.00    0.00   90.95
Average:      10    1.00    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.01
Average:      12   39.20    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   58.79
Average:      14   70.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   27.00
