Linux 6.17.9-arch1-1 (arch) 	11/30/25 	_x86_64_	(16 CPU)

11:45:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:45:03     all   19.35    0.00    0.38    0.00    0.13    0.00    0.00    0.00    0.00   80.15
11:45:03       0    5.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.95
11:45:03       2    4.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
11:45:03       4    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.97
11:45:03       6    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:45:03       8   19.80    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   79.21
11:45:03      10   15.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
11:45:03      12   67.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   31.00
11:45:03      14   39.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   60.20

11:45:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:45:04     all   22.49    0.00    0.88    0.25    0.38    0.13    0.00    0.00    0.00   75.88
11:45:04       0    1.96    0.00    0.98    0.00    0.00    0.98    0.00    0.00    0.00   96.08
11:45:04       2    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:45:04       4    1.01    0.00    3.03    0.00    1.01    0.00    0.00    0.00    0.00   94.95
11:45:04       6    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:45:04       8   27.27    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   71.72
11:45:04      10   25.25    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   72.73
11:45:04      12   38.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   61.86
11:45:04      14   85.00    0.00    3.00    0.00    1.00    0.00    0.00    0.00    0.00   11.00

11:45:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:45:05     all   34.09    0.00    0.13    0.13    0.63    0.00    0.00    0.00    0.00   65.04
11:45:05       0    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:45:05       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:45:05       4    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:45:05       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:45:05       8   58.59    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   40.40
11:45:05      10   57.00    0.00    1.00    1.00    1.00    0.00    0.00    0.00    0.00   40.00
11:45:05      12   56.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   43.00
11:45:05      14   98.00    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00


Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all   25.31    0.00    0.46    0.13    0.38    0.04    0.00    0.00    0.00   73.68
Average:       0    2.67    0.00    0.33    0.00    0.00    0.33    0.00    0.00    0.00   96.67
Average:       2    1.67    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   98.00
Average:       4    2.01    0.00    1.01    0.00    0.34    0.00    0.00    0.00    0.00   96.64
Average:       6    0.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.33
Average:       8   35.12    0.00    0.33    0.00    0.67    0.00    0.00    0.00    0.00   63.88
Average:      10   32.44    0.00    0.33    1.00    0.33    0.00    0.00    0.00    0.00   65.89
Average:      12   53.87    0.00    0.34    0.00    0.67    0.00    0.00    0.00    0.00   45.12
Average:      14   74.50    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   23.49
