Input_Size,Time_ms
32,0.141221
64,0.160878
128,0.182219
256,0.193266
512,0.193948
1024,0.199922
2048,0.220311
4096,0.228903
8192,0.249171
16384,0.394241
32768,0.701663
65536,1.41706
131072,3.10386
262144,5.81162
524288,12.3002
1048576,39.3735
2097152,153.543
4194304,340.535
8388608,721.667
16777216,1495.02
