Input_Size,Time_ms
32,0.683542
64,0.414166
128,0.421861
256,0.412523
512,0.442855
1024,0.45498
2048,0.458918
4096,0.48379
8192,0.537621
16384,0.639221
32768,0.872413
65536,1.4673
131072,2.65162
262144,4.47118
524288,9.88711
1048576,31.5064
2097152,143.021
4194304,340.915
8388608,755.223
16777216,1575.05
