Input_Size,Time_ms
32,0.266346
64,0.174268
128,0.183626
256,0.163797
512,0.217161
1024,0.16977
2048,0.249082
4096,0.19092
8192,0.32465
16384,0.487405
32768,0.661993
65536,1.21054
131072,2.5083
262144,4.78714
524288,9.90963
1048576,32.074
2097152,141.942
4194304,344.729
8388608,744.205
16777216,1517.78
