Input_Size,Time_ms
32,0.214349
64,0.170965
128,0.14304
256,0.191334
512,0.151126
1024,0.174011
2048,0.195754
4096,0.192708
8192,0.276572
16384,0.399151
32768,0.669019
65536,1.49536
131072,3.05358
262144,5.89652
524288,12.1094
1048576,40.5232
2097152,137.412
4194304,338.6
8388608,710.715
16777216,1479.23
