Input_Size,Time_ms
32,0.259465
64,0.24879
128,0.182207
256,0.217819
512,0.256197
1024,0.224183
2048,0.228182
4096,0.290415
8192,0.370108
16384,0.429614
32768,0.615479
65536,1.46863
131072,2.55208
262144,4.72202
524288,10.109
1048576,36.104
2097152,144.442
4194304,350.368
8388608,726.807
16777216,1513.53
