Linux 6.17.9-arch1-1 (arch) 	11/30/25 	_x86_64_	(16 CPU)

11:45:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:45:07     all   23.40    0.00    0.63    0.00    0.50    0.00    0.00    0.00    0.00   75.47
11:45:07       0   17.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   82.00
11:45:07       2    6.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
11:45:07       4   18.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   82.00
11:45:07       6    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
11:45:07       8   19.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   80.00
11:45:07      10   17.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   82.00
11:45:07      12   88.00    0.00    3.00    0.00    2.00    0.00    0.00    0.00    0.00    7.00
11:45:07      14   21.43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   78.57

11:45:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:45:08     all   29.00    0.00    1.13    0.25    0.76    0.13    0.00    0.00    0.00   68.73
11:45:08       0   22.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   76.00
11:45:08       2    2.06    0.00    3.09    1.03    0.00    0.00    0.00    0.00    0.00   93.81
11:45:08       4   28.28    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   70.71
11:45:08       6    0.98    0.00    1.96    0.98    0.00    0.98    0.00    0.00    0.00   95.10
11:45:08       8   28.28    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   70.71
11:45:08      10   29.29    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   69.70
11:45:08      12   40.82    0.00    0.00    0.00    1.02    0.00    0.00    0.00    0.00   58.16
11:45:08      14   80.81    0.00    3.03    0.00    1.01    0.00    0.00    0.00    0.00   15.15

11:45:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:45:09     all   45.93    0.00    0.25    0.13    1.13    0.00    0.00    0.00    0.00   52.57
11:45:09       0   47.47    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   51.52
11:45:09       2    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:45:09       4   53.47    0.00    0.99    0.00    1.98    0.00    0.00    0.00    0.00   43.56
11:45:09       6    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:45:09       8   53.00    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00   45.00
11:45:09      10   56.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   43.00
11:45:09      12   56.00    0.00    1.00    1.00    1.00    0.00    0.00    0.00    0.00   41.00
11:45:09      14   97.98    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00


Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all   32.79    0.00    0.67    0.13    0.79    0.04    0.00    0.00    0.00   65.58
Average:       0   28.76    0.00    0.33    0.00    1.00    0.00    0.00    0.00    0.00   69.90
Average:       2    3.37    0.00    1.01    0.34    0.00    0.00    0.00    0.00    0.00   95.29
Average:       4   33.33    0.00    0.33    0.00    1.00    0.00    0.00    0.00    0.00   65.33
Average:       6    1.32    0.00    0.99    0.33    0.00    0.33    0.00    0.00    0.00   97.03
Average:       8   33.44    0.00    0.33    0.00    1.00    0.00    0.00    0.00    0.00   65.22
Average:      10   34.11    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   64.88
Average:      12   61.74    0.00    1.34    0.34    1.34    0.00    0.00    0.00    0.00   35.23
Average:      14   66.89    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   31.08
