Input_Size,Time_ms
32,0.496244
64,0.321192
128,0.289605
256,0.316552
512,0.445386
1024,0.404749
2048,0.390349
4096,0.478335
8192,0.387533
16384,0.516797
32768,0.723906
65536,1.26739
131072,2.43146
262144,4.24343
524288,9.09511
1048576,26.72
2097152,142.584
4194304,358.64
8388608,752.088
16777216,1561.85
