Input_Size,Time_ms
32,0.022483
64,0.006933
128,0.001603
256,0.002525
512,0.001643
1024,0.003006
2048,0.002205
4096,0.005931
8192,0.008496
16384,0.011662
32768,0.037552
65536,0.052059
131072,0.22603
262144,0.091975
524288,0.419769
1048576,0.664847
2097152,0.945851
4194304,1.7784
8388608,3.44531
16777216,7.16905
