Linux 6.17.9-arch1-1 (arch) 	11/30/25 	_x86_64_	(16 CPU)

11:44:45     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:44:46     all   17.31    0.00    0.93    0.12    0.75    0.12    0.00    0.00    0.00   80.76
11:44:46       0    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
11:44:46       1   17.82    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   80.20
11:44:46       2   10.89    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   88.12
11:44:46       3   14.71    0.00    0.00    0.00    0.98    0.98    0.00    0.00    0.00   83.33
11:44:46       4   17.17    0.00    1.01    0.00    1.01    0.00    0.00    0.00    0.00   80.81
11:44:46       5   13.13    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   85.86
11:44:46       6   16.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   83.00
11:44:46       7   11.88    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   87.13
11:44:46       8   17.17    0.00    0.00    2.02    1.01    0.00    0.00    0.00    0.00   79.80
11:44:46       9    3.88    0.00    0.97    0.00    0.97    0.97    0.00    0.00    0.00   93.20
11:44:46      10   11.11    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   87.88
11:44:46      11    6.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
11:44:46      12   79.21    0.00    2.97    0.00    1.98    0.00    0.00    0.00    0.00   15.84
11:44:46      13   18.81    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   79.21
11:44:46      14   19.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   78.00
11:44:46      15   17.82    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   80.20

11:44:46     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:44:47     all   23.85    0.00    0.25    0.12    0.81    0.25    0.00    0.00    0.00   74.72
11:44:47       0   28.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   70.00
11:44:47       1   25.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   74.00
11:44:47       2   27.27    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   71.72
11:44:47       3   24.24    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   74.75
11:44:47       4   14.71    0.00    0.00    0.00    0.98    0.98    0.00    0.00    0.00   83.33
11:44:47       5   20.79    0.00    0.00    0.00    0.99    0.99    0.00    0.00    0.00   77.23
11:44:47       6   26.26    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   72.73
11:44:47       7    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
11:44:47       8    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:44:47       9   26.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   73.00
11:44:47      10   19.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   80.00
11:44:47      11    7.92    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   91.09
11:44:47      12   25.00    0.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00   72.00
11:44:47      13   27.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   72.00
11:44:47      14   80.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   17.00
11:44:47      15   31.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   68.00

11:44:47     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:44:48     all   42.88    0.00    0.19    0.00    1.87    0.12    0.00    0.00    0.00   54.93
11:44:48       0   14.85    0.00    0.00    0.00    0.99    0.99    0.00    0.00    0.00   83.17
11:44:48       1   53.47    0.00    0.99    0.00    2.97    0.00    0.00    0.00    0.00   42.57
11:44:48       2   10.89    0.00    0.00    0.00    0.99    0.99    0.00    0.00    0.00   87.13
11:44:48       3   54.00    0.00    1.00    0.00    2.00    0.00    0.00    0.00    0.00   43.00
11:44:48       4   54.55    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00   43.43
11:44:48       5   56.00    0.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00   41.00
11:44:48       6   53.47    0.00    0.99    0.00    2.97    0.00    0.00    0.00    0.00   42.57
11:44:48       7   47.00    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00   51.00
11:44:48       8   40.40    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   58.59
11:44:48       9   50.00    0.00    0.00    0.00    2.04    0.00    0.00    0.00    0.00   47.96
