Linux 6.14.8-200.fc41.x86_64 (fedora) 	07.12.2025 	_x86_64_	(12 CPU)

14:06:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:58     all   53,65    0,00    2,52    0,00    0,38    0,13    0,00    0,00    0,00   43,32
14:06:58       0   54,55    0,00    2,02    0,00    1,01    1,01    0,00    0,00    0,00   41,41
14:06:58       2   56,57    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   41,41
14:06:58       4   64,65    0,00    6,06    0,00    1,01    0,00    0,00    0,00    0,00   28,28
14:06:58       6   66,33    0,00    7,14    0,00    0,00    0,00    0,00    0,00    0,00   26,53
14:06:58       8   34,00    0,00    1,00    0,00    1,00    0,00    0,00    0,00    0,00   64,00
14:06:58       9   49,49    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   50,51
14:06:58      10   53,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   46,00
14:06:58      11   51,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   48,00

14:06:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:59     all   57,04    0,00    1,38    0,00    0,50    0,00    0,00    0,00    0,00   41,08
14:06:59       0   64,65    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   35,35
14:06:59       2   82,00    0,00   11,00    0,00    1,00    0,00    0,00    0,00    0,00    6,00
14:06:59       4   62,63    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   37,37
14:06:59       6   63,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00   36,00
14:06:59       8   34,34    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   65,66
14:06:59       9   48,48    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   51,52
14:06:59      10   49,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00   50,00
14:06:59      11   52,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00   47,00
