Linux 6.14.8-200.fc41.x86_64 (fedora) 	07.12.2025 	_x86_64_	(12 CPU)

14:06:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:51     all   31,70    0,00    1,76    0,00    0,25    0,00    0,00    0,00    0,00   66,29
14:06:51       0   61,62    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   37,37
14:06:51       2   69,31    0,00   11,88    0,00    0,99    0,00    0,00    0,00    0,00   17,82
14:06:51       4   57,58    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   42,42
14:06:51       6   63,64    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   35,35
14:06:51       8    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:51       9    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
14:06:51      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:51      11    0,00    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   99,01

14:06:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:52     all   33,21    0,00    1,50    0,00    0,25    0,12    0,00    0,00    0,00   64,92
14:06:52       0   55,56    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   44,44
14:06:52       2   68,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   32,00
14:06:52       4   58,42    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   40,59
14:06:52       6   82,18    0,00   11,88    0,00    0,99    0,00    0,00    0,00    0,00    4,95
14:06:52       8    0,00    0,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00   99,00
14:06:52       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:52      10    0,99    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,01
14:06:52      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
