Linux 6.14.8-200.fc41.x86_64 (fedora) 	07.12.2025 	_x86_64_	(12 CPU)

14:06:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:55     all   41,44    0,00    2,02    0,00    0,25    0,00    0,00    0,00    0,00   56,30
14:06:55       0   73,74    0,00    9,09    0,00    0,00    0,00    0,00    0,00    0,00   17,17
14:06:55       2   57,00    0,00    2,00    0,00    1,00    0,00    0,00    0,00    0,00   40,00
14:06:55       4   58,16    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   41,84
14:06:55       6   55,67    0,00    3,09    0,00    0,00    0,00    0,00    0,00    0,00   41,24
14:06:55       8   39,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   60,00
14:06:55       9   48,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00   51,00
14:06:55      10    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
14:06:55      11    0,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00

14:06:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:56     all   45,06    0,00    1,50    0,00    0,50    0,00    0,00    0,00    0,00   52,94
14:06:56       0   65,66    0,00    0,00    0,00    1,01    0,00    0,00    0,00    0,00   33,33
14:06:56       2   58,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   42,00
14:06:56       4   82,18    0,00   11,88    0,00    0,99    0,00    0,00    0,00    0,00    4,95
14:06:56       6   61,39    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   37,62
14:06:56       8   38,61    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   60,40
14:06:56       9   53,54    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   46,46
14:06:56      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:56      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
