Linux 6.14.8-200.fc41.x86_64 (fedora) 	07.12.2025 	_x86_64_	(12 CPU)

14:06:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:32     all   58,49    0,00    1,58    0,00    0,50    0,17    0,00    0,00    0,00   39,27
14:06:32       0   74,00    0,00    9,00    0,00    1,00    0,00    0,00    0,00    0,00   16,00
14:06:32       1   53,54    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   46,46
14:06:32       2   47,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   52,00
14:06:32       3   57,43    0,00    1,98    0,00    0,00    0,00    0,00    0,00    0,00   40,59
14:06:32       4   58,82    0,00    0,98    0,00    0,98    0,98    0,00    0,00    0,00   38,24
14:06:32       5   58,42    0,00    0,99    0,00    0,99    0,00    0,00    0,00    0,00   39,60
14:06:32       6   60,40    0,00    0,00    0,00    0,99    0,99    0,00    0,00    0,00   37,62
14:06:32       7   54,55    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   44,44
14:06:32       8   58,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   40,00
14:06:32       9   59,60    0,00    0,00    0,00    1,01    0,00    0,00    0,00    0,00   39,39
14:06:32      10   60,61    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   38,38
14:06:32      11   59,41    0,00    0,99    0,00    0,99    0,00    0,00    0,00    0,00   38,61

14:06:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:33     all   60,17    0,00    1,17    0,00    0,50    0,00    0,00    0,00    0,00   38,17
14:06:33       0   43,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   56,00
14:06:33       1   61,39    0,00    0,99    0,00    0,99    0,00    0,00    0,00    0,00   36,63
14:06:33       2   66,00    0,00   11,00    0,00    1,00    0,00    0,00    0,00    0,00   22,00
14:06:33       3   61,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00   38,00
14:06:33       4   56,57    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   43,43
14:06:33       5   59,60    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   40,40
14:06:33       6   57,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   42,00
14:06:33       7   65,35    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   33,66
14:06:33       8   61,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00   38,00
14:06:33       9   62,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   38,00
14:06:33      10   63,37    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   35,64
14:06:33      11   65,66    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   34,34
