Linux 6.14.8-200.fc41.x86_64 (fedora) 	07.12.2025 	_x86_64_	(12 CPU)

14:06:23     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:24     all   21,77    0,00    1,08    0,08    0,17    0,17    0,00    0,00    0,00   76,73
14:06:24       0   66,33    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   33,67
14:06:24       1   59,41    0,00    0,00    0,00    0,99    0,99    0,00    0,00    0,00   38,61
14:06:24       2   73,00    0,00   10,00    0,00    1,00    0,00    0,00    0,00    0,00   16,00
14:06:24       3   61,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   38,00
14:06:24       4    0,00    0,00    1,00    0,00    0,00    1,00    0,00    0,00    0,00   98,00
14:06:24       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:24       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:24       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:24       8    0,00    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   99,01
14:06:24       9    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
14:06:24      10    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00
14:06:24      11    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00    0,00   99,01

14:06:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:25     all   22,06    0,00    1,00    0,00    0,17    0,00    0,00    0,00    0,00   76,78
14:06:25       0   63,64    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   36,36
14:06:25       1   67,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   33,00
14:06:25       2   71,72    0,00   12,12    0,00    0,00    0,00    0,00    0,00    0,00   16,16
14:06:25       3   61,39    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   37,62
14:06:25       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:25       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:25       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:25       7    0,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00    0,00   99,00
14:06:25       8    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:25       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:25      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:25      11    1,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,00

14:06:25     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:26     all   28,36    0,00    0,00    0,00    0,08    0,17    0,00    0,00    0,00   71,39
14:06:26       0   84,16    0,00    0,00    0,00    0,99    0,00    0,00    0,00    0,00   14,85
14:06:26       1  100,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00
14:06:26       2   70,00    0,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00   29,00
14:06:26       3   86,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   14,00
14:06:26       4    0,00    0,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00   99,00
14:06:26       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:26       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:26       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:26       8    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:26       9    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:26      10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
14:06:26      11    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
